Date,-TBond Futures-Volume,-TBond Futures-Previous Day Open Interest,-TBond Futures-Open
1977-12-22,63.0,702.0,99.5312
1977-12-23,111.0,691.0,99.4375
1977-12-27,11.0,706.0,99.3438
1977-12-28,55.0,705.0,99.0312
1977-12-29,102.0,751.0,98.9062
1977-12-30,153.0,760.0,99.0312
1978-01-03,258.0,766.0,99.3125
1978-01-04,85.0,696.0,98.6875
1978-01-05,322.0,727.0,99.0938
1978-01-06,316.0,773.0,98.5625
1978-01-09,551.0,870.0,97.625
1978-01-10,435.0,844.0,97.5312
1978-01-11,361.0,916.0,97.6562
1978-01-12,383.0,879.0,97.1562
1978-01-13,215.0,846.0,97.5
1978-01-16,297.0,964.0,97.5
1978-01-17,108.0,852.0,97.5
1978-01-18,120.0,860.0,97.5625
1978-01-19,162.0,868.0,97.4375
1978-01-20,69.0,876.0,97.4062
1978-01-23,28.0,911.0,97.4688
1978-01-24,164.0,983.0,97.3125
1978-01-25,170.0,943.0,97.0625
1978-01-26,257.0,1006.0,97.25
1978-01-27,119.0,994.0,97.4062
1978-01-30,38.0,982.0,97.4375
1978-01-31,76.0,888.0,97.6875
1978-02-01,217.0,925.0,97.5625
1978-02-02,325.0,899.0,97.1875
1978-02-03,130.0,918.0,97.4688
1978-02-06,172.0,919.0,97.1562
1978-02-07,140.0,933.0,97.0312
1978-02-08,135.0,888.0,97.25
1978-02-09,245.0,874.0,97.1875
1978-02-10,113.0,919.0,97.2812
1978-02-13,251.0,962.0,97.0938
1978-02-14,135.0,996.0,96.9062
1978-02-15,250.0,984.0,96.8125
1978-02-16,167.0,967.0,96.4062
1978-02-17,141.0,975.0,96.5938
1978-02-21,98.0,964.0,96.625
1978-02-22,155.0,918.0,96.5625
1978-02-23,122.0,885.0,96.8125
1978-02-24,33.0,841.0,97.0625
1978-02-27,94.0,777.0,97.4375
1978-02-28,86.0,719.0,97.1562
1978-03-01,117.0,795.0,96.8125
1978-03-02,146.0,762.0,97.125
1978-03-03,109.0,745.0,97.2188
1978-03-06,51.0,722.0,97.2188
1978-03-07,23.0,705.0,97.3438
1978-03-08,8.0,658.0,97.6562
1978-03-09,9.0,661.0,97.4688
1978-03-10,25.0,659.0,97.8438
1978-03-13,5.0,599.0,97.9375
1978-03-14,70.0,600.0,97.7188
1978-03-15,27.0,589.0,97.6562
1978-03-16,39.0,339.0,97.8438
1978-03-17,482.0,336.0,97.8125
1978-03-20,19.0,323.0,98.1562
1978-03-21,29.0,182.0,98.125
1978-03-22,84.0,2039.0,97.4375
1978-03-23,368.0,2134.0,96.875
1978-03-27,431.0,2090.0,96.3125
1978-03-28,325.0,2227.0,96.375
1978-03-29,566.0,2291.0,96.25
1978-03-30,439.0,2299.0,96.4062
1978-03-31,206.0,2324.0,96.0
1978-04-03,383.0,2401.0,95.875
1978-04-04,361.0,2352.0,96.0625
1978-04-05,239.0,2426.0,96.1875
1978-04-06,398.0,2421.0,95.9688
1978-04-07,590.0,2476.0,95.9062
1978-04-10,332.0,2490.0,95.9688
1978-04-11,179.0,2337.0,95.6875
1978-04-12,666.0,2284.0,95.7812
1978-04-13,419.0,2302.0,95.7812
1978-04-14,191.0,2354.0,96.1562
1978-04-17,762.0,2303.0,96.2812
1978-04-18,457.0,2332.0,96.4375
1978-04-19,163.0,2297.0,96.5938
1978-04-20,714.0,2277.0,95.9688
1978-04-21,521.0,2240.0,96.0312
1978-04-24,233.0,2172.0,95.7188
1978-04-25,305.0,2140.0,95.6562
1978-04-26,147.0,2116.0,95.75
1978-04-27,590.0,2336.0,95.4375
1978-04-28,611.0,2513.0,95.4375
1978-05-01,464.0,2512.0,95.5312
1978-05-02,265.0,2463.0,95.4688
1978-05-03,379.0,2424.0,95.625
1978-05-04,455.0,2319.0,95.375
1978-05-05,407.0,2169.0,95.2812
1978-05-08,861.0,2153.0,95.1875
1978-05-09,404.0,2088.0,95.0938
1978-05-10,530.0,2042.0,95.2188
1978-05-11,376.0,2116.0,95.125
1978-05-12,325.0,2009.0,94.9062
1978-05-15,672.0,1967.0,95.2188
1978-05-16,290.0,2077.0,95.375
1978-05-17,461.0,1997.0,95.375
1978-05-18,372.0,1933.0,95.5625
1978-05-19,397.0,1853.0,94.9688
1978-05-22,316.0,1861.0,94.8125
1978-05-23,60.0,1727.0,94.9688
1978-05-24,327.0,1717.0,95.125
1978-05-25,278.0,1674.0,94.6875
1978-05-26,136.0,1622.0,94.5312
1978-05-30,397.0,1573.0,94.5938
1978-05-31,42.0,1532.0,94.5
1978-06-01,65.0,1537.0,94.4688
1978-06-02,35.0,1553.0,94.75
1978-06-05,92.0,1485.0,95.125
1978-06-06,171.0,1511.0,95.125
1978-06-07,129.0,1495.0,95.2188
1978-06-08,66.0,1454.0,95.0
1978-06-09,67.0,1436.0,94.875
1978-06-12,74.0,1409.0,95.0312
1978-06-13,86.0,1382.0,94.9688
1978-06-14,70.0,1382.0,95.1562
1978-06-15,0.0,1355.0,95.125
1978-06-16,163.0,1302.0,94.8438
1978-06-19,190.0,1275.0,94.8438
1978-06-20,71.0,1298.0,94.5312
1978-06-21,37.0,1219.0,94.3125
1978-06-22,90.0,4088.0,93.5938
1978-06-23,566.0,4062.0,93.4062
1978-06-26,429.0,3765.0,93.25
1978-06-27,1094.0,3767.0,93.125
1978-06-28,457.0,3869.0,93.2188
1978-06-29,1110.0,3910.0,93.5312
1978-06-30,696.0,3764.0,93.0312
1978-07-03,1054.0,3742.0,93.1875
1978-07-05,102.0,3756.0,93.0312
1978-07-06,213.0,3668.0,92.9062
1978-07-07,349.0,3337.0,92.8125
1978-07-10,1327.0,3317.0,92.5
1978-07-11,628.0,3243.0,92.2188
1978-07-12,818.0,3344.0,92.4688
1978-07-13,886.0,3399.0,92.0938
1978-07-14,993.0,3407.0,92.0625
1978-07-17,1023.0,3213.0,92.5
1978-07-18,1167.0,3064.0,92.6875
1978-07-19,952.0,3160.0,93.0312
1978-07-20,1121.0,3120.0,92.875
1978-07-21,1044.0,3325.0,92.4375
1978-07-24,1418.0,3086.0,92.4062
1978-07-25,637.0,3079.0,92.375
1978-07-26,569.0,2822.0,92.7812
1978-07-27,1441.0,3003.0,93.0
1978-07-28,1638.0,2981.0,93.8125
1978-07-31,1451.0,2967.0,93.6875
1978-08-01,468.0,2978.0,93.625
1978-08-02,883.0,3263.0,94.3125
1978-08-03,955.0,3168.0,94.375
1978-08-04,786.0,2945.0,95.6562
1978-08-07,1928.0,2803.0,95.5625
1978-08-08,647.0,2776.0,95.4375
1978-08-09,490.0,2751.0,95.9688
1978-08-10,828.0,2583.0,95.4688
1978-08-11,809.0,2553.0,95.2188
1978-08-14,590.0,2591.0,94.8125
1978-08-15,508.0,2630.0,94.2812
1978-08-16,533.0,2587.0,94.5625
1978-08-17,786.0,2616.0,93.7812
1978-08-18,641.0,2627.0,94.0
1978-08-21,607.0,2556.0,94.7812
1978-08-22,491.0,2366.0,95.1875
1978-08-23,588.0,2307.0,95.3125
1978-08-24,535.0,2259.0,95.5625
1978-08-25,323.0,2349.0,95.3438
1978-08-28,450.0,2286.0,95.9062
1978-08-29,476.0,2350.0,95.4375
1978-08-30,511.0,2382.0,95.2812
1978-08-31,411.0,2375.0,95.4375
1978-09-01,210.0,2408.0,95.3438
1978-09-05,272.0,2225.0,95.6562
1978-09-06,313.0,2226.0,95.9688
1978-09-07,446.0,2101.0,95.875
1978-09-08,191.0,2072.0,96.2812
1978-09-11,435.0,1999.0,96.1562
1978-09-12,278.0,1493.0,96.4375
1978-09-13,438.0,1260.0,96.2188
1978-09-14,322.0,1205.0,96.1562
1978-09-15,127.0,1119.0,96.0
1978-09-18,164.0,883.0,95.9375
1978-09-19,637.0,860.0,95.6562
1978-09-20,203.0,719.0,94.8125
1978-09-21,118.0,4563.0,94.0938
1978-09-22,1741.0,4784.0,94.0938
1978-09-25,2202.0,4653.0,93.6875
1978-09-26,3779.0,4417.0,93.7188
1978-09-27,2330.0,4238.0,93.8438
1978-09-28,2002.0,4401.0,93.4375
1978-09-29,2275.0,4387.0,93.5
1978-10-02,1469.0,4492.0,93.1875
1978-10-03,1115.0,4582.0,93.1562
1978-10-04,1538.0,4581.0,93.1562
1978-10-05,1282.0,4504.0,93.0312
1978-10-06,895.0,4506.0,93.0312
1978-10-09,2639.0,4487.0,93.4375
1978-10-10,393.0,4632.0,93.375
1978-10-11,1757.0,4680.0,93.5625
1978-10-12,1785.0,4909.0,93.6562
1978-10-13,1508.0,5118.0,93.9375
1978-10-16,1673.0,5159.0,93.0938
1978-10-17,1573.0,5028.0,93.0
1978-10-18,1234.0,5227.0,92.9375
1978-10-19,2281.0,5112.0,92.625
1978-10-20,1749.0,5142.0,92.5938
1978-10-23,1745.0,4815.0,92.4062
1978-10-24,1608.0,4820.0,92.9688
1978-10-25,1262.0,4627.0,92.4688
1978-10-26,1268.0,4853.0,92.2812
1978-10-27,1673.0,4858.0,91.9375
1978-10-30,2151.0,4630.0,91.4688
1978-10-31,2366.0,4994.0,91.25
1978-11-01,3232.0,5048.0,91.625
1978-11-02,249.0,5337.0,92.6562
1978-11-03,2221.0,4938.0,91.9062
1978-11-06,2780.0,5098.0,91.9062
1978-11-08,2571.0,4916.0,92.1562
1978-11-09,2733.0,4956.0,91.8125
1978-11-10,1882.0,4899.0,92.0938
1978-11-13,1565.0,4653.0,92.4375
1978-11-14,2264.0,4539.0,92.4375
1978-11-15,1603.0,4814.0,93.0938
1978-11-16,2720.0,4660.0,93.5
1978-11-17,1751.0,4698.0,93.0312
1978-11-20,775.0,4483.0,93.25
1978-11-21,719.0,4337.0,93.0312
1978-11-22,1026.0,4256.0,92.6875
1978-11-24,687.0,4137.0,92.75
1978-11-27,356.0,3900.0,92.3438
1978-11-28,623.0,3158.0,92.1875
1978-11-29,365.0,2965.0,92.0
1978-11-30,721.0,3048.0,92.25
1978-12-01,504.0,1598.0,92.5
1978-12-04,650.0,1697.0,92.6875
1978-12-05,339.0,1123.0,92.2188
1978-12-06,340.0,964.0,92.375
1978-12-07,281.0,776.0,92.25
1978-12-08,22.0,542.0,92.2812
1978-12-11,383.0,537.0,92.0312
1978-12-12,10.0,389.0,91.9375
1978-12-13,212.0,433.0,91.7188
1978-12-14,65.0,295.0,91.4375
1978-12-15,1.0,264.0,91.0938
1978-12-18,39.0,233.0,90.4375
1978-12-19,5.0,144.0,90.6875
1978-12-20,96.0,6064.0,90.3125
1978-12-21,3126.0,6011.0,90.5
1978-12-22,926.0,5662.0,90.6562
1978-12-26,1268.0,5693.0,90.8125
1978-12-27,791.0,5765.0,90.875
1978-12-28,1280.0,5945.0,90.3125
1978-12-29,2029.0,6111.0,90.2812
1979-01-02,1196.0,6091.0,90.0312
1979-01-03,1299.0,6057.0,90.25
1979-01-04,1498.0,5954.0,90.625
1979-01-05,1937.0,6241.0,90.8125
1979-01-08,2145.0,6201.0,90.125
1979-01-09,2268.0,6278.0,90.1562
1979-01-10,1954.0,6363.0,89.9062
1979-01-11,1601.0,6418.0,90.0312
1979-01-12,1879.0,6297.0,90.7812
1979-01-15,4945.0,5844.0,90.4688
1979-01-16,1440.0,6020.0,90.3438
1979-01-17,1400.0,6096.0,90.0625
1979-01-18,2625.0,5943.0,90.125
1979-01-19,2691.0,6000.0,90.375
1979-01-22,1594.0,6141.0,90.5312
1979-01-23,2154.0,5905.0,90.8438
1979-01-24,1715.0,6018.0,90.5312
1979-01-25,2800.0,5905.0,91.625
1979-01-26,3238.0,6309.0,91.5
1979-01-29,2550.0,5879.0,92.0
1979-01-30,2462.0,6101.0,91.4688
1979-01-31,2195.0,6049.0,91.8438
1979-02-01,2967.0,6047.0,91.4062
1979-02-02,2961.0,6511.0,91.9375
1979-02-05,2228.0,6345.0,91.5
1979-02-06,1827.0,6064.0,91.0625
1979-02-07,1822.0,6517.0,90.5312
1979-02-08,4842.0,6601.0,90.0
1979-02-09,3423.0,6768.0,90.3438
1979-02-12,2451.0,6092.0,89.875
1979-02-13,794.0,5359.0,90.0
1979-02-14,2130.0,5144.0,90.4375
1979-02-15,2136.0,5283.0,90.2188
1979-02-16,1688.0,5207.0,90.2188
1979-02-20,894.0,4771.0,90.1562
1979-02-21,1213.0,4386.0,89.8438
1979-02-22,2401.0,4853.0,89.5
1979-02-23,2571.0,4294.0,89.4062
1979-02-26,1736.0,3876.0,89.5312
1979-02-27,1795.0,2605.0,89.2812
1979-02-28,2052.0,2248.0,89.6875
1979-03-01,1064.0,1541.0,89.5938
1979-03-02,1332.0,1073.0,89.5938
1979-03-05,825.0,1281.0,89.8125
1979-03-06,779.0,1189.0,90.0312
1979-03-07,299.0,935.0,90.0
1979-03-08,409.0,749.0,90.0312
1979-03-09,125.0,698.0,90.375
1979-03-12,65.0,699.0,89.8125
1979-03-13,240.0,535.0,90.1562
1979-03-14,369.0,485.0,89.875
1979-03-15,126.0,411.0,89.75
1979-03-16,172.0,335.0,89.6562
1979-03-19,40.0,248.0,90.0
1979-03-20,29.0,227.0,89.8438
1979-03-21,85.0,174.0,90.0
1979-03-22,64.0,10092.0,90.1562
1979-03-23,1283.0,10410.0,90.125
1979-03-26,2213.0,10315.0,90.25
1979-03-27,1684.0,10761.0,90.25
1979-03-28,3294.0,10563.0,90.5312
1979-03-29,3768.0,11141.0,90.8438
1979-03-30,4420.0,11042.0,90.4688
1979-04-02,3469.0,10348.0,90.2188
1979-04-03,2522.0,10312.0,90.3125
1979-04-04,3040.0,10230.0,90.4688
1979-04-05,2680.0,10231.0,90.5625
1979-04-06,1905.0,9845.0,90.3125
1979-04-09,2299.0,9800.0,90.0312
1979-04-10,4498.0,9879.0,89.9375
1979-04-11,3774.0,10098.0,89.5938
1979-04-12,3913.0,9958.0,89.5
1979-04-16,1806.0,9969.0,89.4062
1979-04-17,1616.0,9720.0,89.75
1979-04-18,3745.0,9627.0,89.8438
1979-04-19,3105.0,9829.0,89.6875
1979-04-20,3477.0,9869.0,89.5
1979-04-23,5436.0,9263.0,89.125
1979-04-24,3697.0,8961.0,88.9375
1979-04-25,3432.0,8315.0,88.9375
1979-04-26,2213.0,8326.0,88.6875
1979-04-27,4620.0,7882.0,88.375
1979-04-30,3871.0,8131.0,88.5938
1979-05-01,3071.0,8652.0,88.1562
1979-05-02,3200.0,9084.0,88.3438
1979-05-03,3999.0,8276.0,88.25
1979-05-04,6000.0,7413.0,87.75
1979-05-07,3882.0,7657.0,87.9375
1979-05-08,2587.0,6868.0,87.7812
1979-05-09,3820.0,6743.0,87.9688
1979-05-10,3281.0,6549.0,88.0312
1979-05-11,1939.0,6116.0,88.1875
1979-05-14,3190.0,5905.0,88.375
1979-05-15,2179.0,5407.0,88.2188
1979-05-16,3032.0,5000.0,88.0938
1979-05-17,4551.0,4975.0,88.625
1979-05-18,4792.0,5551.0,88.625
1979-05-21,4383.0,4578.0,88.7188
1979-05-22,2799.0,4698.0,88.4688
1979-05-23,4492.0,4358.0,89.625
1979-05-24,4426.0,3950.0,89.5625
1979-05-25,3968.0,4145.0,89.75
1979-05-29,3359.0,3548.0,90.0
1979-05-30,1687.0,3286.0,90.25
1979-05-31,1380.0,2999.0,89.9688
1979-06-01,1799.0,2499.0,89.5938
1979-06-04,584.0,2224.0,89.6875
1979-06-05,389.0,2070.0,89.8438
1979-06-06,487.0,1478.0,90.25
1979-06-07,817.0,643.0,91.9375
1979-06-08,153.0,610.0,91.1562
1979-06-11,157.0,355.0,91.125
1979-06-12,390.0,267.0,91.9062
1979-06-13,212.0,265.0,91.625
1979-06-14,98.0,176.0,91.5625
1979-06-15,78.0,181.0,91.5
1979-06-18,72.0,170.0,90.8125
1979-06-19,45.0,163.0,91.1875
1979-06-20,178.0,157.0,91.1562
1979-06-21,8.0,7725.0,91.0625
1979-06-22,2458.0,7543.0,90.9375
1979-06-25,2926.0,7732.0,90.7812
1979-06-26,4077.0,8866.0,91.7812
1979-06-27,6962.0,8400.0,91.9688
1979-06-28,4838.0,8902.0,91.9062
1979-06-29,4606.0,8898.0,91.8125
1979-07-02,4366.0,7593.0,91.9688
1979-07-03,3596.0,7723.0,92.3125
1979-07-05,1489.0,8038.0,92.1562
1979-07-06,1785.0,7242.0,91.875
1979-07-09,3764.0,6802.0,91.9375
1979-07-10,2485.0,6385.0,91.2812
1979-07-11,3278.0,6387.0,91.0938
1979-07-12,3531.0,6305.0,90.9375
1979-07-13,1877.0,6359.0,91.125
1979-07-16,1977.0,6200.0,90.875
1979-07-17,3271.0,6148.0,90.375
1979-07-18,3973.0,6416.0,90.5312
1979-07-19,3976.0,6160.0,90.0312
1979-07-20,2746.0,6564.0,90.125
1979-07-23,4743.0,6645.0,90.5625
1979-07-24,2199.0,7865.0,90.2188
1979-07-25,4808.0,7524.0,89.8125
1979-07-26,2673.0,8593.0,90.375
1979-07-27,3414.0,8963.0,90.5
1979-07-30,2179.0,9075.0,90.1562
1979-07-31,2040.0,8796.0,90.4688
1979-08-01,2140.0,9252.0,90.625
1979-08-02,1571.0,9130.0,91.0
1979-08-03,2802.0,8849.0,91.3125
1979-08-06,2129.0,8522.0,91.0625
1979-08-07,2347.0,8022.0,91.2188
1979-08-08,2843.0,7440.0,91.4062
1979-08-09,2339.0,7597.0,91.125
1979-08-10,3618.0,6900.0,90.7188
1979-08-13,3264.0,6237.0,90.625
1979-08-14,2745.0,5285.0,90.8125
1979-08-15,2204.0,5113.0,90.8438
1979-08-16,2768.0,4895.0,90.9062
1979-08-17,1909.0,4630.0,91.125
1979-08-20,1377.0,4533.0,90.9062
1979-08-21,921.0,5168.0,90.75
1979-08-22,2317.0,5702.0,90.4688
1979-08-23,2374.0,5604.0,90.7188
1979-08-24,1040.0,5830.0,90.0625
1979-08-27,2723.0,6216.0,90.0625
1979-08-28,1222.0,5795.0,90.25
1979-08-29,988.0,5746.0,90.2188
1979-08-30,1083.0,5145.0,90.0
1979-08-31,835.0,5402.0,89.75
1979-09-04,1142.0,5250.0,89.4375
1979-09-05,1330.0,5206.0,89.4062
1979-09-06,1187.0,3581.0,88.8125
1979-09-07,3041.0,3077.0,88.7812
1979-09-10,257.0,2817.0,88.5938
1979-09-11,105.0,2583.0,88.5
1979-09-12,361.0,2560.0,89.3438
1979-09-13,422.0,2350.0,88.875
1979-09-14,354.0,2122.0,89.25
1979-09-17,55.0,2061.0,89.0625
1979-09-18,152.0,2025.0,88.625
1979-09-19,198.0,1447.0,88.5312
1979-09-20,792.0,8937.0,88.75
1979-09-21,6002.0,8951.0,89.125
1979-09-24,6263.0,9014.0,89.1562
1979-09-25,4389.0,8827.0,88.4375
1979-09-26,5449.0,8626.0,88.5
1979-09-27,3960.0,9790.0,88.125
1979-09-28,8814.0,9151.0,87.625
1979-10-01,4565.0,8854.0,87.4062
1979-10-02,4532.0,8503.0,86.625
1979-10-03,6780.0,8376.0,87.4688
1979-10-04,4548.0,8537.0,87.0312
1979-10-05,6251.0,8267.0,86.875
1979-10-08,3823.0,9090.0,87.0
1979-10-09,4457.0,9202.0,85.4375
1979-10-10,6254.0,9044.0,83.625
1979-10-11,4129.0,8900.0,83.375
1979-10-12,8446.0,7611.0,81.875
1979-10-15,6605.0,7458.0,83.125
1979-10-16,4322.0,7343.0,82.5312
1979-10-17,6790.0,7509.0,83.0
1979-10-18,6963.0,7592.0,83.625
1979-10-19,6402.0,7745.0,81.5
1979-10-22,1035.0,7588.0,80.5
1979-10-23,145.0,7366.0,78.5
1979-10-24,6665.0,7610.0,78.2812
1979-10-25,6676.0,6970.0,78.4688
1979-10-26,5209.0,6954.0,79.7188
1979-10-29,5224.0,6369.0,80.9375
1979-10-30,3556.0,6472.0,79.7812
1979-10-31,5104.0,6443.0,81.0
1979-11-01,5778.0,6966.0,79.25
1979-11-02,6659.0,6752.0,79.4688
1979-11-05,4341.0,6259.0,79.125
1979-11-06,1901.0,6094.0,79.0938
1979-11-07,421.0,5776.0,78.7188
1979-11-08,2854.0,5879.0,77.75
1979-11-09,3055.0,5585.0,79.4375
1979-11-12,3464.0,5507.0,80.4688
1979-11-13,1195.0,5496.0,81.0
1979-11-14,2123.0,4691.0,79.2812
1979-11-15,2571.0,4777.0,79.4375
1979-11-16,1296.0,4558.0,79.7188
1979-11-19,966.0,4431.0,79.0938
1979-11-20,439.0,4112.0,79.5312
1979-11-21,1328.0,4019.0,78.9062
1979-11-23,620.0,3865.0,79.9375
1979-11-26,580.0,3923.0,81.1562
1979-11-27,747.0,3840.0,81.8125
1979-11-28,1205.0,3753.0,82.0625
1979-11-29,583.0,3535.0,82.0312
1979-11-30,583.0,3485.0,82.5312
1979-12-03,313.0,2910.0,81.4062
1979-12-04,241.0,2905.0,81.875
1979-12-05,381.0,2896.0,82.6562
1979-12-06,166.0,2871.0,82.5312
1979-12-07,194.0,2278.0,83.3125
1979-12-10,795.0,1813.0,82.0312
1979-12-11,419.0,1633.0,81.7188
1979-12-12,102.0,915.0,80.7812
1979-12-13,363.0,918.0,80.0625
1979-12-14,84.0,854.0,81.4688
1979-12-17,41.0,610.0,80.625
1979-12-18,117.0,367.0,81.375
1979-12-19,266.0,11718.0,82.3125
1979-12-20,6571.0,11480.0,82.375
1979-12-21,3038.0,11492.0,81.5
1979-12-26,3711.0,11752.0,81.75
1979-12-27,2241.0,12034.0,81.125
1979-12-28,4621.0,11692.0,81.4688
1979-12-31,4775.0,11611.0,81.5938
1980-01-02,2633.0,11614.0,82.0625
1980-01-03,6297.0,11434.0,80.4688
1980-01-04,7949.0,11499.0,80.3125
1980-01-07,7021.0,11528.0,79.4375
1980-01-08,7523.0,11657.0,80.4062
1980-01-09,9528.0,11491.0,81.0625
1980-01-10,6613.0,11856.0,80.6875
1980-01-11,5949.0,11477.0,80.875
1980-01-14,7604.0,11049.0,79.9375
1980-01-15,9541.0,10929.0,79.3125
1980-01-16,7813.0,10988.0,79.5938
1980-01-17,6137.0,10478.0,80.1875
1980-01-18,9053.0,10249.0,78.5
1980-01-21,8264.0,9945.0,77.625
1980-01-22,8011.0,9598.0,77.0625
1980-01-23,7148.0,9364.0,77.1875
1980-01-24,4806.0,9220.0,77.5625
1980-01-25,8121.0,9112.0,75.25
1980-01-28,6684.0,8756.0,75.0312
1980-01-29,6075.0,8695.0,74.9688
1980-01-30,7339.0,8028.0,74.0938
1980-01-31,8130.0,7707.0,74.1562
1980-02-01,7057.0,7500.0,74.3125
1980-02-04,7444.0,7364.0,73.6562
1980-02-05,7047.0,6787.0,73.3125
1980-02-06,10232.0,7174.0,71.1562
1980-02-07,7352.0,8071.0,69.3125
1980-02-08,8478.0,7063.0,72.0
1980-02-11,8192.0,7204.0,71.5625
1980-02-12,5661.0,6804.0,69.375
1980-02-13,3327.0,6908.0,69.125
1980-02-14,6180.0,6715.0,70.9375
1980-02-15,4685.0,6251.0,69.0
1980-02-19,3345.0,5935.0,67.625
1980-02-20,1689.0,5269.0,65.3125
1980-02-21,3343.0,4430.0,66.0938
1980-02-22,2988.0,4102.0,63.0625
1980-02-25,2121.0,3886.0,66.4062
1980-02-26,1422.0,3705.0,64.4688
1980-02-27,1719.0,3372.0,65.2188
1980-02-28,2078.0,2992.0,65.875
1980-02-29,1674.0,3139.0,68.5
1980-03-03,899.0,2887.0,68.4375
1980-03-04,613.0,1824.0,67.4062
1980-03-05,332.0,1441.0,67.0
1980-03-06,305.0,1344.0,66.3125
1980-03-07,247.0,1277.0,64.2188
1980-03-10,134.0,891.0,66.8125
1980-03-11,106.0,680.0,68.1562
1980-03-12,273.0,759.0,68.5625
1980-03-13,270.0,452.0,67.4062
1980-03-14,109.0,339.0,68.375
1980-03-17,7.0,275.0,67.625
1980-03-18,58.0,949.0,69.25
1980-03-19,706.0,902.0,69.4375
1980-03-20,1.0,140.0,69.625
1980-03-21,45.0,10326.0,68.5312
1980-03-24,10631.0,10529.0,67.0
1980-03-25,5820.0,10590.0,65.3125
1980-03-26,12256.0,10076.0,66.3125
1980-03-27,12693.0,11257.0,65.625
1980-03-28,16006.0,11073.0,67.0
1980-03-31,12334.0,10843.0,67.75
1980-04-01,8650.0,10970.0,68.2188
1980-04-02,10714.0,11642.0,68.25
1980-04-03,14646.0,11586.0,67.9375
1980-04-07,12025.0,11602.0,70.0
1980-04-08,8538.0,11744.0,70.6562
1980-04-09,13958.0,11583.0,71.625
1980-04-10,13683.0,13905.0,70.625
1980-04-11,13742.0,14787.0,74.3125
1980-04-14,12641.0,13666.0,74.2188
1980-04-15,10065.0,13477.0,73.3125
1980-04-16,12065.0,13250.0,73.875
1980-04-17,4982.0,13086.0,77.0
1980-04-18,11738.0,12705.0,76.0
1980-04-21,12361.0,12549.0,77.0
1980-04-22,10989.0,12595.0,76.4688
1980-04-23,14330.0,12910.0,76.75
1980-04-24,12826.0,12198.0,74.75
1980-04-25,10120.0,11603.0,73.7188
1980-04-28,10745.0,11921.0,75.875
1980-04-29,11177.0,12478.0,77.0
1980-04-30,13446.0,13043.0,77.0938
1980-05-01,9281.0,13526.0,77.5312
1980-05-02,15590.0,13521.0,78.875
1980-05-05,14204.0,13680.0,81.0
1980-05-06,11622.0,13075.0,80.875
1980-05-07,11481.0,13700.0,83.0
1980-05-08,13655.0,14540.0,81.375
1980-05-09,13740.0,14455.0,80.2188
1980-05-12,11936.0,13480.0,80.9062
1980-05-13,10922.0,13656.0,79.2812
1980-05-14,11200.0,13080.0,80.9375
1980-05-15,6991.0,12381.0,80.375
1980-05-16,8152.0,10893.0,78.9375
1980-05-19,10461.0,10523.0,77.7812
1980-05-20,6405.0,9245.0,77.2188
1980-05-21,6007.0,8928.0,79.3438
1980-05-22,6089.0,9099.0,79.3125
1980-05-23,4643.0,9686.0,81.5
1980-05-27,5863.0,9579.0,82.25
1980-05-28,3115.0,8983.0,81.0
1980-05-29,2827.0,8053.0,80.8438
1980-05-30,3720.0,7493.0,79.9062
1980-06-02,2110.0,6170.0,79.0625
1980-06-03,1693.0,6408.0,78.4688
1980-06-04,2071.0,6421.0,80.8438
1980-06-05,1122.0,6226.0,81.25
1980-06-06,1072.0,6569.0,82.2812
1980-06-09,2387.0,6848.0,83.5
1980-06-10,1422.0,6338.0,83.3125
1980-06-11,1503.0,6521.0,82.7812
1980-06-12,651.0,6630.0,83.9375
1980-06-13,873.0,6282.0,87.2188
1980-06-16,891.0,6175.0,85.7188
1980-06-17,394.0,5251.0,86.3125
1980-06-18,908.0,5210.0,85.875
1980-06-19,386.0,5042.0,85.7812
1980-06-20,793.0,16903.0,85.0
1980-06-23,14572.0,18074.0,86.1562
1980-06-24,18635.0,18050.0,83.7812
1980-06-25,19491.0,19330.0,84.125
1980-06-26,20399.0,19687.0,83.0625
1980-06-27,20709.0,20467.0,82.25
1980-06-30,20696.0,20700.0,80.5
1980-07-01,18945.0,20857.0,81.4375
1980-07-02,20623.0,20138.0,79.375
1980-07-03,17777.0,19504.0,81.4375
1980-07-07,17151.0,19939.0,81.2188
1980-07-08,15996.0,20688.0,79.625
1980-07-09,23379.0,20284.0,80.9375
1980-07-10,13094.0,20392.0,79.7188
1980-07-11,12635.0,20315.0,78.5
1980-07-14,16529.0,21203.0,77.875
1980-07-15,15665.0,20535.0,78.2812
1980-07-16,15155.0,20701.0,79.625
1980-07-17,21580.0,21211.0,80.5625
1980-07-18,19064.0,20398.0,79.6875
1980-07-21,12574.0,20342.0,79.5
1980-07-22,12463.0,17085.0,80.1562
1980-07-23,15799.0,17670.0,79.0625
1980-07-24,14724.0,17688.0,80.2188
1980-07-25,9880.0,17986.0,79.0
1980-07-28,10461.0,18330.0,78.3125
1980-07-29,11839.0,18074.0,77.5312
1980-07-30,13644.0,18470.0,77.8125
1980-07-31,16221.0,18652.0,76.3438
1980-08-01,19969.0,19741.0,75.7812
1980-08-04,12886.0,19326.0,76.0
1980-08-05,12517.0,19651.0,76.8438
1980-08-06,12759.0,19934.0,76.0
