Date,USD Futures-Volume,USD Futures-Prev. Day Open Interest,USD Futures-Open
1988-08-15,1456.0,4170.0,98.04
1988-08-16,695.0,4117.0,97.91
1988-08-17,1913.0,3412.0,98.46
1988-08-18,3255.0,3519.0,98.3
1988-08-19,1679.0,3259.0,98.33
1988-08-22,1734.0,4097.0,99.41
1988-08-23,3963.0,4037.0,99.04
1988-08-24,1100.0,4253.0,98.6
1988-08-25,2702.0,4160.0,97.36
1988-08-26,1346.0,4283.0,97.7
1988-08-29,2060.0,4179.0,97.85
1988-08-30,1011.0,4145.0,97.96
1988-08-31,1053.0,3647.0,98.44
1988-09-01,2077.0,3324.0,98.57
1988-09-02,1292.0,3068.0,98.48
1988-09-06,1442.0,2916.0,97.18
1988-09-07,3048.0,3417.0,96.95
1988-09-08,4594.0,2448.0,97.27
1988-09-09,1945.0,872.0,96.99
1988-09-12,2878.0,866.0,97.1
1988-09-13,960.0,580.0,97.1
1988-09-14,728.0,475.0,97.43
1988-09-15,778.0,455.0,98.22
1988-09-16,70.0,410.0,98.2
1988-09-19,70.0,399.0,97.93
1988-09-20,43.0,3309.0,97.93
1988-09-21,1420.0,3346.0,98.15
1988-09-22,425.0,3443.0,98.33
1988-09-23,1777.0,4245.0,98.46
1988-09-26,1749.0,4382.0,98.87
1988-09-27,1032.0,3984.0,98.45
1988-09-28,1043.0,3484.0,98.31
1988-09-29,1282.0,3468.0,98.28
1988-09-30,518.0,3418.0,98.21
1988-10-03,1129.0,3497.0,97.58
1988-10-04,1262.0,3971.0,97.33
1988-10-05,2255.0,3726.0,97.6
1988-10-06,699.0,3678.0,97.52
1988-10-07,269.0,3693.0,97.68
1988-10-10,1251.0,3756.0,97.05
1988-10-11,860.0,3592.0,96.5
1988-10-12,1638.0,4437.0,96.01
1988-10-13,2937.0,4629.0,95.6
1988-10-14,4269.0,4558.0,95.13
1988-10-17,1562.0,3666.0,94.72
1988-10-18,707.0,2954.0,94.63
1988-10-19,2562.0,3332.0,94.55
1988-10-20,1341.0,3431.0,94.21
1988-10-21,1660.0,3571.0,93.81
1988-10-24,2174.0,3495.0,93.82
1988-10-25,1826.0,3470.0,94.18
1988-10-26,735.0,3907.0,93.89
1988-10-27,2453.0,4066.0,92.9
1988-10-28,2414.0,4281.0,93.42
1988-10-31,1818.0,4768.0,92.92
1988-11-01,4020.0,4634.0,93.67
1988-11-02,1078.0,4365.0,93.31
1988-11-03,2999.0,4133.0,92.95
1988-11-04,1079.0,4068.0,93.15
1988-11-07,1543.0,4496.0,93.62
1988-11-08,1563.0,4599.0,93.45
1988-11-09,1683.0,4834.0,93.08
1988-11-10,5083.0,4343.0,92.55
1988-11-11,2042.0,4283.0,91.84
1988-11-14,1646.0,4263.0,91.98
1988-11-15,1506.0,4296.0,91.87
1988-11-16,704.0,4188.0,91.66
1988-11-17,3168.0,4210.0,90.62
1988-11-18,1646.0,3720.0,91.46
1988-11-21,1595.0,4464.0,91.3
1988-11-22,2297.0,4563.0,90.68
1988-11-23,2173.0,4108.0,90.59
1988-11-25,2593.0,4429.0,90.46
1988-11-28,686.0,4536.0,90.84
1988-11-29,1472.0,4806.0,90.75
1988-11-30,1921.0,4005.0,90.93
1988-12-01,1594.0,4026.0,90.54
1988-12-02,1103.0,3875.0,90.6
1988-12-05,3015.0,3652.0,90.08
1988-12-06,1768.0,3664.0,90.26
1988-12-07,1273.0,3555.0,91.25
1988-12-08,3751.0,3376.0,91.18
1988-12-09,2825.0,3806.0,90.99
1988-12-12,570.0,2873.0,91.1
1988-12-13,802.0,2251.0,91.25
1988-12-14,817.0,1916.0,91.49
1988-12-15,619.0,1595.0,91.1
1988-12-16,514.0,1407.0,92.02
1988-12-19,387.0,1300.0,91.9
1988-12-20,139.0,1277.0,92.88
1988-12-21,336.0,0.0,92.74
1988-12-22,160.0,4708.0,92.66
1988-12-23,644.0,4681.0,92.77
1988-12-27,188.0,4700.0,92.78
1988-12-28,225.0,4578.0,93.45
1988-12-29,1320.0,4627.0,93.25
1988-12-30,277.0,4533.0,92.62
1989-01-03,732.0,4332.0,91.94
1989-01-04,2337.0,4536.0,92.92
1989-01-05,2658.0,4503.0,93.17
1989-01-06,2776.0,4407.0,94.1
1989-01-09,1514.0,4783.0,94.88
1989-01-10,3133.0,4744.0,94.68
1989-01-11,2513.0,4391.0,94.84
1989-01-12,2122.0,4514.0,94.44
1989-01-13,1503.0,4627.0,95.35
1989-01-16,2341.0,4527.0,95.9
1989-01-17,1367.0,4360.0,95.59
1989-01-18,1527.0,4357.0,96.04
1989-01-19,2630.0,4346.0,96.67
1989-01-20,2388.0,3973.0,95.78
1989-01-23,3038.0,3926.0,95.52
1989-01-24,1505.0,4704.0,94.66
1989-01-25,4001.0,4420.0,95.32
1989-01-26,3708.0,4297.0,95.29
1989-01-27,1122.0,3866.0,95.75
1989-01-30,3599.0,3534.0,96.43
1989-01-31,1869.0,3705.0,96.12
1989-02-01,2818.0,3538.0,96.65
1989-02-02,2562.0,3535.0,96.62
1989-02-03,2729.0,3492.0,96.89
1989-02-06,1794.0,5213.0,97.13
1989-02-07,4253.0,4913.0,96.56
1989-02-08,1469.0,4984.0,96.6
1989-02-09,1564.0,4270.0,95.85
1989-02-10,1842.0,3045.0,95.09
1989-02-13,4590.0,4268.0,96.44
1989-02-14,3251.0,4127.0,95.93
1989-02-15,2684.0,3009.0,95.2
1989-02-16,5199.0,2837.0,95.29
1989-02-17,1424.0,2892.0,94.88
1989-02-21,1848.0,3047.0,95.83
1989-02-22,2046.0,3064.0,95.46
1989-02-23,2730.0,3352.0,94.78
1989-02-24,3554.0,3268.0,95.0
1989-02-27,1276.0,4327.0,94.45
1989-02-28,4834.0,4368.0,95.16
1989-03-01,1475.0,3579.0,95.63
1989-03-02,2639.0,3470.0,95.75
1989-03-03,1567.0,3480.0,95.79
1989-03-06,1655.0,3838.0,95.89
1989-03-07,2387.0,3723.0,96.28
1989-03-08,500.0,2684.0,96.31
1989-03-09,2100.0,2538.0,96.55
1989-03-10,188.0,2029.0,96.37
1989-03-13,1082.0,1961.0,96.62
1989-03-14,760.0,1414.0,96.81
1989-03-15,1611.0,0.0,96.7
1989-03-16,52.0,3706.0,96.84
1989-03-17,1527.0,4238.0,97.0
1989-03-20,2651.0,3919.0,97.27
1989-03-21,1822.0,3400.0,97.19
1989-03-22,3465.0,3698.0,97.13
1989-03-23,2596.0,4270.0,96.7
1989-03-27,4579.0,4609.0,97.5
1989-03-28,1343.0,4554.0,97.72
1989-03-29,1932.0,3915.0,98.22
1989-03-30,3223.0,4099.0,97.91
1989-03-31,2196.0,4000.0,97.96
1989-04-03,1239.0,5291.0,97.95
1989-04-04,4531.0,5457.0,96.92
1989-04-05,1681.0,5202.0,97.18
1989-04-06,1788.0,6381.0,97.08
1989-04-07,2772.0,6708.0,97.05
1989-04-10,2367.0,6510.0,97.49
1989-04-11,4106.0,6499.0,97.56
1989-04-12,666.0,6486.0,97.74
1989-04-13,580.0,7427.0,97.22
1989-04-14,3706.0,7652.0,97.34
1989-04-17,2340.0,7783.0,96.55
1989-04-18,2281.0,8060.0,96.71
1989-04-19,2714.0,8129.0,96.56
1989-04-20,1627.0,7255.0,96.59
1989-04-21,2503.0,7283.0,96.26
1989-04-24,1818.0,7094.0,96.6
1989-04-25,1158.0,6118.0,96.93
1989-04-26,2477.0,4764.0,97.08
1989-04-27,3578.0,4149.0,97.5
1989-04-28,1896.0,4307.0,97.63
1989-05-01,2290.0,4331.0,98.08
1989-05-02,1142.0,4430.0,98.12
1989-05-03,1225.0,4567.0,98.09
1989-05-04,1176.0,4501.0,97.95
1989-05-05,904.0,4504.0,98.37
1989-05-08,1614.0,4621.0,98.45
1989-05-09,5918.0,5260.0,99.04
1989-05-10,3387.0,4519.0,98.68
1989-05-11,2670.0,4405.0,99.07
1989-05-12,2416.0,4120.0,99.34
1989-05-15,4130.0,3771.0,100.53
1989-05-16,2999.0,3656.0,100.17
1989-05-17,1391.0,3581.0,100.7
1989-05-18,3212.0,3744.0,102.3
1989-05-19,4032.0,3785.0,101.74
1989-05-22,1183.0,5034.0,103.6
1989-05-23,5616.0,4829.0,103.43
1989-05-24,2150.0,4789.0,103.75
1989-05-25,1715.0,4111.0,103.5
1989-05-26,7022.0,4572.0,101.74
1989-05-30,4298.0,6225.0,103.9
1989-05-31,9395.0,5878.0,103.1
1989-06-01,4113.0,4917.0,102.8
1989-06-02,4393.0,3920.0,102.4
1989-06-05,6769.0,3289.0,101.68
1989-06-06,4565.0,2987.0,103.23
1989-06-07,3378.0,2952.0,102.32
1989-06-08,2104.0,2843.0,102.66
1989-06-09,1195.0,2907.0,103.34
1989-06-12,2757.0,1933.0,105.38
1989-06-13,1692.0,2080.0,104.99
1989-06-14,1958.0,1557.0,105.28
1989-06-15,524.0,1105.0,106.07
1989-06-16,785.0,811.0,104.37
1989-06-19,471.0,733.0,103.6
1989-06-20,98.0,713.0,102.64
1989-06-21,39.0,0.0,103.6
1989-06-22,39.0,6019.0,102.2
1989-06-23,3979.0,6412.0,101.5
1989-06-26,4723.0,6171.0,101.6
1989-06-27,2294.0,5934.0,101.88
1989-06-28,1939.0,6004.0,102.35
1989-06-29,1412.0,6337.0,101.49
1989-06-30,4705.0,6313.0,102.16
1989-07-03,933.0,6120.0,101.1
1989-07-05,1424.0,5250.0,99.84
1989-07-06,5473.0,3908.0,98.96
1989-07-07,3277.0,3943.0,98.83
1989-07-10,1902.0,4061.0,97.59
1989-07-11,2136.0,3879.0,98.64
1989-07-12,2564.0,4303.0,98.9
1989-07-13,2369.0,4520.0,98.6
1989-07-14,4550.0,5221.0,99.05
1989-07-17,3395.0,4227.0,100.1
1989-07-18,4578.0,4492.0,100.65
1989-07-19,6123.0,4751.0,99.58
1989-07-20,3094.0,4735.0,99.99
1989-07-21,2614.0,3990.0,99.4
1989-07-24,6618.0,7389.0,99.82
1989-07-25,5927.0,6772.0,99.26
1989-07-26,4439.0,6940.0,98.73
1989-07-27,2860.0,7292.0,97.85
1989-07-28,3462.0,7098.0,98.21
1989-07-31,2427.0,6647.0,97.45
1989-08-01,3872.0,6370.0,97.6
1989-08-02,2616.0,6640.0,96.9
1989-08-03,1715.0,6200.0,97.24
1989-08-04,2744.0,6623.0,98.15
1989-08-07,2410.0,6612.0,99.87
1989-08-08,2365.0,6724.0,98.95
1989-08-09,2753.0,6836.0,99.19
1989-08-10,1740.0,7105.0,98.61
1989-08-11,1595.0,7328.0,100.4
1989-08-14,3201.0,6178.0,101.23
1989-08-15,5368.0,5901.0,101.38
1989-08-16,2358.0,5849.0,101.3
1989-08-17,1449.0,5383.0,101.73
1989-08-18,2435.0,5122.0,102.0
1989-08-21,1780.0,5322.0,101.79
1989-08-22,3823.0,5208.0,101.77
1989-08-23,2280.0,5881.0,101.44
1989-08-24,4212.0,5668.0,101.99
1989-08-25,1475.0,5934.0,101.94
1989-08-28,1246.0,6127.0,102.25
1989-08-29,1886.0,5008.0,101.3
1989-08-30,4863.0,5675.0,101.0
1989-08-31,3476.0,6424.0,102.12
1989-09-01,3300.0,7616.0,102.5
1989-09-05,2771.0,7102.0,103.48
1989-09-06,2082.0,6981.0,103.05
1989-09-07,1515.0,6673.0,103.55
1989-09-08,1409.0,6360.0,103.13
1989-09-11,1891.0,4759.0,103.8
1989-09-12,6359.0,4229.0,103.15
1989-09-13,1680.0,3216.0,102.98
1989-09-14,2220.0,2704.0,102.56
1989-09-15,973.0,2267.0,102.86
1989-09-18,1371.0,2227.0,102.7
1989-09-19,323.0,1978.0,102.1
1989-09-20,193.0,0.0,101.55
1989-09-21,58.0,4795.0,101.8
1989-09-22,1356.0,6620.0,101.72
1989-09-25,3389.0,5536.0,100.0
1989-09-26,6655.0,4670.0,99.92
1989-09-27,4112.0,5221.0,98.81
1989-09-28,3230.0,5536.0,99.28
1989-09-29,2708.0,5636.0,98.41
1989-10-02,1900.0,5642.0,98.8
1989-10-03,1867.0,5270.0,98.96
1989-10-04,4379.0,5657.0,99.05
1989-10-05,2243.0,6129.0,99.05
1989-10-06,5164.0,5590.0,100.12
1989-10-09,5010.0,5623.0,99.75
1989-10-10,492.0,5629.0,99.82
1989-10-11,4201.0,5708.0,101.12
1989-10-12,4180.0,5547.0,100.92
1989-10-13,1919.0,6331.0,100.68
1989-10-16,4517.0,5969.0,97.9
1989-10-17,4812.0,5435.0,99.15
1989-10-18,2515.0,5632.0,98.45
1989-10-19,4625.0,7220.0,98.15
1989-10-20,4378.0,6933.0,98.82
1989-10-23,1295.0,7238.0,98.85
1989-10-24,1669.0,7244.0,98.31
1989-10-25,3549.0,6764.0,98.0
1989-10-26,2491.0,6852.0,98.1
1989-10-27,2801.0,7141.0,98.88
1989-10-30,2847.0,6483.0,98.21
1989-10-31,2291.0,6504.0,98.22
1989-11-01,1436.0,6747.0,98.47
1989-11-02,2626.0,6010.0,98.86
1989-11-03,1768.0,7018.0,98.56
1989-11-06,2264.0,7171.0,98.89
1989-11-07,1858.0,7213.0,98.41
1989-11-08,1909.0,6573.0,98.24
1989-11-09,2024.0,7472.0,98.35
1989-11-10,2834.0,8845.0,98.62
1989-11-13,4398.0,8372.0,99.22
1989-11-14,1586.0,8664.0,98.91
1989-11-15,5403.0,8547.0,98.38
1989-11-16,1967.0,8767.0,98.63
1989-11-17,3121.0,8477.0,98.63
1989-11-20,604.0,8301.0,98.75
1989-11-21,1208.0,5764.0,97.88
1989-11-22,6882.0,5820.0,97.5
1989-11-24,1544.0,5877.0,97.22
1989-11-27,1071.0,5645.0,96.9
1989-11-28,1780.0,5328.0,97.18
1989-11-29,2180.0,5237.0,96.52
1989-11-30,2203.0,4901.0,96.65
1989-12-01,839.0,4907.0,96.6
1989-12-04,714.0,4911.0,96.48
1989-12-05,714.0,4812.0,96.66
1989-12-06,1388.0,4629.0,96.23
1989-12-07,1290.0,4484.0,95.93
1989-12-08,1189.0,4285.0,96.11
1989-12-11,433.0,4281.0,95.98
1989-12-12,605.0,4132.0,95.29
1989-12-13,841.0,3875.0,94.2
1989-12-14,357.0,3801.0,94.75
1989-12-15,295.0,3397.0,94.68
1989-12-18,766.0,3363.0,94.48
1989-12-19,307.0,3300.0,94.53
1989-12-20,271.0,0.0,95.08
1989-12-21,153.0,3197.0,95.0
1989-12-22,1339.0,3151.0,94.28
1989-12-26,764.0,3167.0,93.66
1989-12-27,685.0,3044.0,93.38
1989-12-28,1043.0,3156.0,93.15
1989-12-29,1856.0,3218.0,93.87
1990-01-02,613.0,4624.0,93.8
1990-01-03,3883.0,4965.0,94.99
1990-01-04,2943.0,4632.0,94.53
1990-01-05,3673.0,5419.0,94.1
1990-01-08,2574.0,5586.0,93.35
1990-01-09,2051.0,5444.0,93.2
1990-01-10,1615.0,5597.0,92.95
1990-01-11,1788.0,3410.0,93.38
1990-01-12,4063.0,3482.0,93.02
1990-01-15,1969.0,3424.0,92.94
1990-01-16,906.0,3274.0,94.1
1990-01-17,3652.0,3833.0,93.5
1990-01-18,2988.0,4598.0,93.95
1990-01-19,4711.0,4820.0,94.59
1990-01-22,1929.0,4568.0,94.56
1990-01-23,2843.0,4440.0,94.2
1990-01-24,4538.0,4554.0,92.95
1990-01-25,2970.0,4310.0,93.25
1990-01-26,1543.0,4365.0,93.05
1990-01-29,1687.0,4300.0,92.25
1990-01-30,1613.0,4259.0,92.52
1990-01-31,3821.0,4770.0,92.75
1990-02-01,3074.0,4487.0,92.72
1990-02-02,1830.0,3790.0,92.75
1990-02-05,2095.0,5235.0,92.59
1990-02-06,5203.0,4858.0,91.56
1990-02-07,1676.0,4979.0,91.52
1990-02-08,1397.0,3773.0,92.2
1990-02-09,3450.0,3813.0,92.3
1990-02-12,1575.0,3794.0,92.31
1990-02-13,961.0,3736.0,92.77
1990-02-14,1434.0,3604.0,92.3
1990-02-15,770.0,3734.0,92.48
1990-02-16,1033.0,4108.0,93.1
1990-02-20,3888.0,4584.0,92.2
1990-02-21,3142.0,4710.0,91.82
1990-02-22,1366.0,4020.0,92.05
1990-02-23,3271.0,4025.0,92.34
1990-02-26,969.0,4614.0,92.84
1990-02-27,2941.0,4967.0,93.03
1990-02-28,1469.0,5022.0,93.03
1990-03-01,2070.0,4521.0,93.85
1990-03-02,2937.0,4215.0,94.0
1990-03-05,1887.0,3409.0,93.55
1990-03-06,1764.0,3290.0,93.45
1990-03-07,1217.0,3075.0,93.86
1990-03-08,2158.0,2964.0,93.73
1990-03-09,824.0,2613.0,93.85
1990-03-12,1038.0,2311.0,94.23
1990-03-13,813.0,1752.0,94.65
1990-03-14,852.0,1631.0,94.4
1990-03-15,274.0,1567.0,94.4
1990-03-16,211.0,1403.0,93.78
1990-03-19,335.0,1332.0,93.4
1990-03-20,223.0,1143.0,93.41
1990-03-21,323.0,0.0,94.26
1990-03-22,61.0,10935.0,95.42
1990-03-23,2422.0,12209.0,95.02
1990-03-26,3135.0,12520.0,95.24
1990-03-27,1851.0,12451.0,95.21
1990-03-28,1392.0,12384.0,95.28
1990-03-29,1679.0,9948.0,94.62
1990-03-30,5041.0,9276.0,94.5
1990-04-02,2172.0,9275.0,94.8
1990-04-03,1877.0,9337.0,94.65
1990-04-04,841.0,9372.0,94.38
1990-04-05,777.0,9297.0,94.38
1990-04-06,385.0,8720.0,94.22
1990-04-09,2134.0,8343.0,93.92
1990-04-10,2333.0,7352.0,94.09
1990-04-11,4007.0,7358.0,93.4
1990-04-12,1844.0,7275.0,93.47
1990-04-16,861.0,7242.0,93.65
1990-04-17,522.0,7236.0,93.83
1990-04-18,1520.0,7553.0,93.73
1990-04-19,1433.0,8218.0,93.04
1990-04-20,3973.0,8243.0,93.52
1990-04-23,2093.0,8797.0,93.99
1990-04-24,2372.0,8743.0,94.15
1990-04-25,1243.0,7794.0,93.97
1990-04-26,3621.0,7558.0,93.3
1990-04-27,841.0,7499.0,93.47
1990-04-30,328.0,7564.0,93.44
1990-05-01,1801.0,7621.0,93.47
1990-05-02,676.0,7604.0,93.46
1990-05-03,412.0,7577.0,93.31
1990-05-04,470.0,6798.0,93.23
1990-05-07,3109.0,6820.0,92.39
1990-05-08,4263.0,6792.0,92.2
1990-05-09,567.0,6638.0,91.58
1990-05-10,2305.0,6362.0,91.53
1990-05-11,771.0,5440.0,91.21
1990-05-14,2783.0,5480.0,91.36
1990-05-15,638.0,5592.0,91.24
1990-05-16,954.0,5727.0,91.4
1990-05-17,851.0,5459.0,91.05
1990-05-18,2217.0,5364.0,91.53
1990-05-21,512.0,5601.0,91.85
1990-05-22,2207.0,5634.0,92.26
1990-05-23,1163.0,5288.0,92.0
1990-05-24,1216.0,5209.0,92.22
1990-05-25,988.0,5193.0,92.37
1990-05-29,474.0,5136.0,92.05
1990-05-30,623.0,5108.0,92.03
1990-05-31,821.0,5003.0,92.89
1990-06-01,1767.0,4803.0,92.98
1990-06-04,1743.0,4441.0,93.2
1990-06-05,1336.0,4183.0,93.1
1990-06-06,3339.0,3922.0,92.65
1990-06-07,569.0,4354.0,92.81
1990-06-08,1516.0,4298.0,92.98
1990-06-11,318.0,4175.0,92.85
1990-06-12,508.0,3259.0,92.72
1990-06-13,3290.0,3259.0,92.85
1990-06-14,697.0,3856.0,92.48
1990-06-15,1229.0,5533.0,92.84
1990-06-18,3233.0,4134.0,92.58
1990-06-19,2063.0,4020.0,92.11
1990-06-20,137.0,0.0,92.05
1990-06-21,66.0,5162.0,92.89
1990-06-22,405.0,5287.0,92.81
1990-06-25,526.0,5300.0,92.66
1990-06-26,687.0,2863.0,92.69
1990-06-27,4059.0,2345.0,91.95
1990-06-28,2462.0,1798.0,92.16
1990-06-29,2251.0,2467.0,92.1
1990-07-02,1798.0,3894.0,91.16
1990-07-03,2569.0,4057.0,91.13
1990-07-05,1044.0,3110.0,90.85
1990-07-06,1980.0,3129.0,91.03
1990-07-09,868.0,3341.0,90.52
1990-07-10,3862.0,3150.0,90.18
1990-07-11,2137.0,5379.0,90.29
1990-07-12,3351.0,5438.0,90.98
1990-07-13,4062.0,5731.0,90.25
1990-07-16,1584.0,5684.0,90.63
1990-07-17,1212.0,5888.0,90.44
1990-07-18,1418.0,8177.0,89.95
1990-07-19,4637.0,8263.0,90.2
1990-07-20,1043.0,8116.0,90.14
1990-07-23,334.0,4082.0,89.95
1990-07-24,6480.0,3273.0,89.38
1990-07-25,1943.0,3431.0,89.46
1990-07-26,1425.0,3352.0,89.45
1990-07-27,1112.0,4188.0,89.42
1990-07-30,3921.0,4235.0,88.6
1990-07-31,638.0,4229.0,87.83
1990-08-01,4164.0,4412.0,87.75
1990-08-02,1079.0,4466.0,89.17
1990-08-03,2669.0,4424.0,87.85
1990-08-06,1320.0,4228.0,87.06
1990-08-07,956.0,3234.0,87.28
1990-08-08,1953.0,3032.0,88.1
1990-08-09,1438.0,3010.0,87.98
1990-08-10,352.0,3069.0,88.22
1990-08-14,554.0,3019.0,87.22
1990-08-15,2856.0,5071.0,86.25
1990-08-16,4054.0,5513.0,86.51
1990-08-17,1617.0,5387.0,86.08
1990-08-20,710.0,6615.0,86.05
1990-08-21,2075.0,6463.0,86.55
1990-08-22,1400.0,6495.0,86.02
1990-08-23,896.0,4339.0,85.3
1990-08-24,5387.0,4035.0,85.74
1990-08-27,1030.0,5258.0,85.16
1990-08-28,2208.0,5446.0,85.18
1990-08-29,1178.0,7521.0,85.45
1990-08-30,3553.0,6360.0,86.31
1990-08-31,2657.0,6233.0,86.39
1990-09-04,1448.0,5800.0,86.74
1990-09-05,1539.0,6837.0,86.09
1990-09-06,2619.0,6662.0,85.6
1990-09-07,932.0,6662.0,85.9
1990-09-10,1312.0,6517.0,86.5
1990-09-11,766.0,3859.0,87.38
1990-09-12,4735.0,3407.0,86.62
1990-09-13,168.0,3226.0,87.08
1990-09-14,592.0,2898.0,85.8
1990-09-17,182.0,2803.0,85.26
1990-09-18,173.0,1679.0,85.2
1990-09-19,1328.0,0.0,85.3
1990-09-20,180.0,0.0,88.54
1990-09-21,0.0,5931.0,86.93
1990-09-24,966.0,5839.0,86.15
1990-09-25,1737.0,6053.0,86.0
1990-09-26,1656.0,4678.0,86.66
1990-09-27,3382.0,4696.0,86.48
1990-09-28,2074.0,4765.0,86.38
1990-10-01,1207.0,5843.0,85.67
1990-10-02,2406.0,5795.0,86.03
1990-10-03,879.0,3220.0,85.6
1990-10-04,6116.0,3795.0,84.66
1990-10-05,2454.0,3965.0,84.58
1990-10-08,4986.0,3828.0,84.07
1990-10-09,1040.0,4035.0,83.8
1990-10-10,1295.0,3952.0,83.78
1990-10-11,1149.0,3331.0,83.99
1990-10-12,5013.0,3239.0,83.38
1990-10-15,1094.0,4996.0,83.59
1990-10-16,2646.0,3248.0,83.87
1990-10-17,5191.0,3359.0,82.55
1990-10-18,1422.0,4269.0,82.9
1990-10-19,3573.0,4278.0,82.83
1990-10-22,1285.0,7813.0,82.9
1990-10-23,7612.0,7795.0,83.51
1990-10-24,807.0,7825.0,83.5
1990-10-25,1137.0,8120.0,82.9
1990-10-26,1309.0,7971.0,83.28
1990-10-29,781.0,8121.0,83.13
1990-10-30,1208.0,7749.0,83.68
1990-10-31,3222.0,7569.0,83.65
1990-11-01,908.0,7890.0,83.83
1990-11-02,1925.0,4421.0,82.72
1990-11-05,5442.0,3859.0,82.35
1990-11-06,3178.0,4064.0,82.23
1990-11-07,1752.0,4326.0,82.12
1990-11-08,1759.0,4080.0,82.78
1990-11-09,947.0,4026.0,82.55
1990-11-12,710.0,3987.0,82.01
1990-11-13,986.0,4179.0,82.09
1990-11-14,1419.0,3828.0,82.03
1990-11-15,1246.0,3833.0,81.97
1990-11-16,911.0,3669.0,82.15
1990-11-19,1351.0,3927.0,81.53
1990-11-20,1139.0,3794.0,81.85
1990-11-21,464.0,3821.0,81.8
1990-11-23,433.0,3774.0,81.92
1990-11-26,322.0,3734.0,82.36
1990-11-27,1152.0,3551.0,82.25
1990-11-28,982.0,3647.0,81.88
1990-11-29,1046.0,3421.0,82.35
1990-11-30,3139.0,3367.0,83.34
1990-12-03,1816.0,3440.0,83.68
1990-12-04,1830.0,3340.0,83.52
1990-12-05,950.0,2851.0,83.12
1990-12-06,1137.0,3039.0,82.92
1990-12-07,1749.0,3517.0,82.58
1990-12-10,1554.0,3363.0,81.9
1990-12-11,732.0,2993.0,82.18
1990-12-12,527.0,2762.0,82.15
1990-12-13,313.0,2513.0,82.14
1990-12-14,459.0,2131.0,82.6
1990-12-17,488.0,1979.0,82.8
1990-12-18,222.0,1851.0,82.81
1990-12-19,278.0,0.0,82.6
1990-12-20,144.0,5764.0,84.02
1990-12-21,3069.0,5764.0,85.02
1990-12-26,2058.0,5216.0,85.65
1990-12-27,1176.0,5108.0,85.74
1990-12-28,942.0,5285.0,84.51
1990-12-31,2459.0,5341.0,84.13
1991-01-02,1026.0,5742.0,83.78
1991-01-03,2351.0,5740.0,83.65
1991-01-04,1291.0,5877.0,83.45
1991-01-07,1552.0,5541.0,85.68
1991-01-08,2023.0,5518.0,85.49
1991-01-09,2448.0,5812.0,84.75
1991-01-10,3645.0,5612.0,85.08
1991-01-11,1098.0,5680.0,85.27
1991-01-14,1215.0,6052.0,85.95
1991-01-15,4441.0,5760.0,85.52
1991-01-16,1421.0,5253.0,85.7
1991-01-17,1540.0,6562.0,84.52
1991-01-18,6506.0,4905.0,84.32
1991-01-21,3963.0,4367.0,83.56
1991-01-22,1743.0,5644.0,82.91
1991-01-23,3192.0,5897.0,83.49
1991-01-24,2111.0,7357.0,82.76
1991-01-25,2729.0,8776.0,82.79
1991-01-28,2992.0,8591.0,82.96
1991-01-29,522.0,5856.0,82.64
1991-01-30,4829.0,5638.0,83.13
1991-01-31,1794.0,4661.0,82.68
1991-02-01,3048.0,5330.0,82.59
1991-02-04,3256.0,4894.0,81.59
1991-02-05,1337.0,4680.0,81.7
1991-02-06,1069.0,4485.0,81.25
1991-02-07,1880.0,4564.0,81.14
1991-02-08,1655.0,4336.0,81.34
1991-02-11,513.0,4390.0,81.13
1991-02-12,958.0,4435.0,81.16
1991-02-13,885.0,4624.0,81.25
1991-02-14,1471.0,5740.0,81.66
1991-02-15,3788.0,6283.0,82.1
1991-02-19,2455.0,5948.0,82.78
1991-02-20,1478.0,5820.0,82.86
1991-02-21,1126.0,5829.0,82.74
1991-02-22,980.0,6741.0,82.76
1991-02-25,2671.0,6873.0,83.83
1991-02-26,1710.0,4715.0,84.33
1991-02-27,3787.0,4686.0,84.17
1991-02-28,1028.0,6103.0,84.01
1991-03-01,2560.0,5184.0,84.95
1991-03-04,2827.0,4413.0,85.07
1991-03-05,2734.0,5052.0,84.53
1991-03-06,3343.0,4490.0,85.35
1991-03-07,4095.0,4112.0,85.25
1991-03-08,873.0,4615.0,85.85
1991-03-11,1487.0,4614.0,86.58
1991-03-12,3413.0,3992.0,86.22
1991-03-13,810.0,3647.0,86.62
1991-03-14,168.0,3584.0,86.39
1991-03-15,225.0,3414.0,86.95
1991-03-18,238.0,3386.0,88.3
1991-03-19,70.0,3363.0,89.0
1991-03-20,96.0,3340.0,90.32
1991-03-21,42.0,5527.0,89.78
1991-03-22,3183.0,5350.0,90.3
1991-03-25,1948.0,5062.0,91.43
1991-03-26,3230.0,5289.0,92.25
1991-03-27,3268.0,5436.0,92.9
1991-03-28,2259.0,5512.0,93.33
1991-04-01,2022.0,5780.0,92.15
1991-04-02,2320.0,6635.0,92.15
1991-04-03,5408.0,6403.0,91.18
1991-04-04,1622.0,6453.0,91.34
1991-04-05,3079.0,5497.0,90.72
1991-04-08,6147.0,5315.0,91.52
1991-04-09,1895.0,7780.0,91.07
1991-04-10,6731.0,8010.0,90.63
1991-04-11,2383.0,7912.0,91.06
1991-04-12,2783.0,8123.0,90.65
1991-04-15,2446.0,7938.0,90.72
1991-04-16,2608.0,5732.0,90.13
